Time, Ecoregion, Species, TempMult, MinJanTempMult, SoilMoistureMult, OtherAdjustMult, ProbEst
57, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
57, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
57, eco17, popualba,0.66,1.00,0.00,1.00,0.00
57, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
57, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
57, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
57, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
57, eco17, salicine,0.11,1.00,0.48,1.00,0.11
57, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
57, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
57, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
57, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
57, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
57, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
57, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
57, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
58, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
58, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
58, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
58, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
58, eco17, betupend,0.70,1.00,0.00,1.00,0.00
58, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
58, eco17, castsati,0.95,1.00,0.00,1.00,0.00
58, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
58, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
58, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
58, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
58, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
58, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
58, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
58, eco17, larideci,0.37,1.00,0.00,1.00,0.00
58, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
58, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
58, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
58, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
58, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
58, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
58, eco17, popualba,0.66,1.00,0.00,1.00,0.00
58, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
58, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
58, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
58, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
58, eco17, salicine,0.11,1.00,0.48,1.00,0.11
58, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
58, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
58, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
58, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
58, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
58, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
58, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
58, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
59, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
59, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
59, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
59, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
59, eco17, betupend,0.70,1.00,0.00,1.00,0.00
59, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
59, eco17, castsati,0.95,1.00,0.00,1.00,0.00
59, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
59, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
59, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
59, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
59, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
59, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
59, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
59, eco17, larideci,0.37,1.00,0.00,1.00,0.00
59, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
59, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
59, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
59, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
59, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
59, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
59, eco17, popualba,0.66,1.00,0.00,1.00,0.00
59, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
59, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
59, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
59, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
59, eco17, salicine,0.11,1.00,0.48,1.00,0.11
59, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
59, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
59, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
59, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
59, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
59, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
59, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
59, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
60, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
60, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
60, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
60, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
60, eco17, betupend,0.70,1.00,0.00,1.00,0.00
60, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
60, eco17, castsati,0.95,1.00,0.00,1.00,0.00
60, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
60, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
60, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
60, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
60, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
60, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
60, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
60, eco17, larideci,0.37,1.00,0.00,1.00,0.00
60, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
60, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
60, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
60, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
60, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
60, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
60, eco17, popualba,0.66,1.00,0.00,1.00,0.00
60, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
60, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
60, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
60, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
60, eco17, salicine,0.11,1.00,0.48,1.00,0.11
60, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
60, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
60, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
60, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
60, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
60, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
60, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
60, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
61, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
61, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
61, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
61, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
61, eco17, betupend,0.70,1.00,0.00,1.00,0.00
61, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
61, eco17, castsati,0.95,1.00,0.00,1.00,0.00
61, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
61, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
61, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
61, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
61, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
61, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
61, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
61, eco17, larideci,0.37,1.00,0.00,1.00,0.00
61, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
61, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
61, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
61, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
61, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
61, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
61, eco17, popualba,0.66,1.00,0.00,1.00,0.00
61, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
61, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
61, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
61, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
61, eco17, salicine,0.11,1.00,0.48,1.00,0.11
61, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
61, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
61, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
61, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
61, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
61, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
61, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
61, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
62, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
62, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
62, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
62, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
62, eco17, betupend,0.70,1.00,0.00,1.00,0.00
62, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
62, eco17, castsati,0.95,1.00,0.00,1.00,0.00
62, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
62, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
62, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
62, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
62, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
62, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
62, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
62, eco17, larideci,0.37,1.00,0.00,1.00,0.00
62, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
62, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
62, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
62, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
62, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
62, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
62, eco17, popualba,0.66,1.00,0.00,1.00,0.00
62, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
62, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
62, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
62, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
62, eco17, salicine,0.11,1.00,0.48,1.00,0.11
62, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
62, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
62, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
62, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
62, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
62, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
62, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
62, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
63, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
63, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
63, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
63, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
63, eco17, betupend,0.70,1.00,0.00,1.00,0.00
63, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
63, eco17, castsati,0.95,1.00,0.00,1.00,0.00
63, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
63, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
63, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
63, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
63, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
63, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
63, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
63, eco17, larideci,0.37,1.00,0.00,1.00,0.00
63, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
63, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
63, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
63, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
63, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
63, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
63, eco17, popualba,0.66,1.00,0.00,1.00,0.00
63, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
63, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
63, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
63, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
63, eco17, salicine,0.11,1.00,0.48,1.00,0.11
63, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
63, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
63, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
63, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
63, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
63, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
63, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
63, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
64, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
64, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
64, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
64, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
64, eco17, betupend,0.70,1.00,0.00,1.00,0.00
64, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
64, eco17, castsati,0.95,1.00,0.00,1.00,0.00
64, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
64, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
64, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
64, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
64, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
64, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
64, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
64, eco17, larideci,0.37,1.00,0.00,1.00,0.00
64, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
64, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
64, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
64, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
64, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
64, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
64, eco17, popualba,0.66,1.00,0.00,1.00,0.00
64, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
64, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
64, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
64, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
64, eco17, salicine,0.11,1.00,0.48,1.00,0.11
64, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
64, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
64, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
64, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
64, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
64, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
64, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
64, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
65, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
65, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
65, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
65, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
65, eco17, betupend,0.70,1.00,0.00,1.00,0.00
65, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
65, eco17, castsati,0.95,1.00,0.00,1.00,0.00
65, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
65, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
65, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
65, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
65, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
65, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
65, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
65, eco17, larideci,0.37,1.00,0.00,1.00,0.00
65, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
65, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
65, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
65, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
65, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
65, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
65, eco17, popualba,0.66,1.00,0.00,1.00,0.00
65, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
65, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
65, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
65, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
65, eco17, salicine,0.11,1.00,0.48,1.00,0.11
65, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
65, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
65, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
65, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
65, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
65, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
65, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
65, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
66, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
66, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
66, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
66, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
66, eco17, betupend,0.70,1.00,0.00,1.00,0.00
66, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
66, eco17, castsati,0.95,1.00,0.00,1.00,0.00
66, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
66, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
66, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
66, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
66, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
66, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
66, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
66, eco17, larideci,0.37,1.00,0.00,1.00,0.00
66, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
66, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
66, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
66, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
66, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
66, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
66, eco17, popualba,0.66,1.00,0.00,1.00,0.00
66, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
66, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
66, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
66, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
66, eco17, salicine,0.11,1.00,0.48,1.00,0.11
66, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
66, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
66, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
66, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
66, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
66, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
66, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
66, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
67, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
67, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
67, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
67, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
67, eco17, betupend,0.70,1.00,0.00,1.00,0.00
67, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
67, eco17, castsati,0.95,1.00,0.00,1.00,0.00
67, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
67, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
67, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
67, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
67, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
67, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
67, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
67, eco17, larideci,0.37,1.00,0.00,1.00,0.00
67, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
67, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
67, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
67, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
67, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
67, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
67, eco17, popualba,0.66,1.00,0.00,1.00,0.00
67, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
67, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
67, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
67, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
67, eco17, salicine,0.11,1.00,0.48,1.00,0.11
67, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
67, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
67, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
67, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
67, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
67, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
67, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
67, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
68, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
68, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
68, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
68, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
68, eco17, betupend,0.70,1.00,0.00,1.00,0.00
68, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
68, eco17, castsati,0.95,1.00,0.00,1.00,0.00
68, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
68, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
68, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
68, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
68, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
68, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
68, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
68, eco17, larideci,0.37,1.00,0.00,1.00,0.00
68, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
68, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
68, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
68, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
68, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
68, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
68, eco17, popualba,0.66,1.00,0.00,1.00,0.00
68, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
68, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
68, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
68, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
68, eco17, salicine,0.11,1.00,0.48,1.00,0.11
68, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
68, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
68, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
68, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
68, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
68, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
68, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
68, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
69, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
69, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
69, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
69, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
69, eco17, betupend,0.70,1.00,0.00,1.00,0.00
69, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
69, eco17, castsati,0.95,1.00,0.00,1.00,0.00
69, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
69, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
69, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
69, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
69, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
69, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
69, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
69, eco17, larideci,0.37,1.00,0.00,1.00,0.00
69, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
69, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
69, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
69, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
69, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
69, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
69, eco17, popualba,0.66,1.00,0.00,1.00,0.00
69, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
69, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
69, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
69, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
69, eco17, salicine,0.11,1.00,0.48,1.00,0.11
69, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
69, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
69, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
69, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
69, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
69, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
69, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
69, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
70, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
70, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
70, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
70, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
70, eco17, betupend,0.70,1.00,0.00,1.00,0.00
70, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
70, eco17, castsati,0.95,1.00,0.00,1.00,0.00
