Time, Ecoregion, Species, TempMult, MinJanTempMult, SoilMoistureMult, OtherAdjustMult, ProbEst
2, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
2, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
2, eco17, salicine,0.11,1.00,0.48,1.00,0.11
2, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
2, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
2, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
2, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
2, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
2, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
2, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
2, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
3, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
3, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
3, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
3, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
3, eco17, betupend,0.70,1.00,0.00,1.00,0.00
3, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
3, eco17, castsati,0.95,1.00,0.00,1.00,0.00
3, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
3, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
3, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
3, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
3, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
3, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
3, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
3, eco17, larideci,0.37,1.00,0.00,1.00,0.00
3, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
3, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
3, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
3, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
3, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
3, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
3, eco17, popualba,0.66,1.00,0.00,1.00,0.00
3, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
3, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
3, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
3, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
3, eco17, salicine,0.11,1.00,0.48,1.00,0.11
3, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
3, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
3, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
3, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
3, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
3, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
3, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
3, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
4, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
4, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
4, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
4, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
4, eco17, betupend,0.70,1.00,0.00,1.00,0.00
4, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
4, eco17, castsati,0.95,1.00,0.00,1.00,0.00
4, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
4, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
4, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
4, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
4, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
4, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
4, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
4, eco17, larideci,0.37,1.00,0.00,1.00,0.00
4, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
4, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
4, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
4, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
4, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
4, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
4, eco17, popualba,0.66,1.00,0.00,1.00,0.00
4, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
4, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
4, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
4, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
4, eco17, salicine,0.11,1.00,0.48,1.00,0.11
4, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
4, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
4, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
4, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
4, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
4, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
4, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
4, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
5, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
5, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
5, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
5, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
5, eco17, betupend,0.70,1.00,0.00,1.00,0.00
5, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
5, eco17, castsati,0.95,1.00,0.00,1.00,0.00
5, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
5, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
5, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
5, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
5, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
5, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
5, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
5, eco17, larideci,0.37,1.00,0.00,1.00,0.00
5, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
5, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
5, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
5, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
5, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
5, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
5, eco17, popualba,0.66,1.00,0.00,1.00,0.00
5, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
5, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
5, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
5, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
5, eco17, salicine,0.11,1.00,0.48,1.00,0.11
5, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
5, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
5, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
5, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
5, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
5, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
5, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
5, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
6, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
6, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
6, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
6, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
6, eco17, betupend,0.70,1.00,0.00,1.00,0.00
6, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
6, eco17, castsati,0.95,1.00,0.00,1.00,0.00
6, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
6, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
6, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
6, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
6, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
6, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
6, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
6, eco17, larideci,0.37,1.00,0.00,1.00,0.00
6, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
6, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
6, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
6, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
6, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
6, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
6, eco17, popualba,0.66,1.00,0.00,1.00,0.00
6, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
6, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
6, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
6, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
6, eco17, salicine,0.11,1.00,0.48,1.00,0.11
6, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
6, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
6, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
6, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
6, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
6, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
6, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
6, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
7, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
7, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
7, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
7, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
7, eco17, betupend,0.70,1.00,0.00,1.00,0.00
7, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
7, eco17, castsati,0.95,1.00,0.00,1.00,0.00
7, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
7, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
7, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
7, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
7, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
7, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
7, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
7, eco17, larideci,0.37,1.00,0.00,1.00,0.00
7, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
7, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
7, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
7, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
7, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
7, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
7, eco17, popualba,0.66,1.00,0.00,1.00,0.00
7, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
7, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
7, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
7, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
7, eco17, salicine,0.11,1.00,0.48,1.00,0.11
7, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
7, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
7, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
7, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
7, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
7, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
7, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
7, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
8, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
8, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
8, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
8, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
8, eco17, betupend,0.70,1.00,0.00,1.00,0.00
8, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
8, eco17, castsati,0.95,1.00,0.00,1.00,0.00
8, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
8, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
8, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
8, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
8, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
8, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
8, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
8, eco17, larideci,0.37,1.00,0.00,1.00,0.00
8, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
8, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
8, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
8, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
8, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
8, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
8, eco17, popualba,0.66,1.00,0.00,1.00,0.00
8, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
8, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
8, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
8, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
8, eco17, salicine,0.11,1.00,0.48,1.00,0.11
8, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
8, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
8, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
8, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
8, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
8, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
8, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
8, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
9, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
9, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
9, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
9, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
9, eco17, betupend,0.70,1.00,0.00,1.00,0.00
9, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
9, eco17, castsati,0.95,1.00,0.00,1.00,0.00
9, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
9, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
9, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
9, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
9, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
9, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
9, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
9, eco17, larideci,0.37,1.00,0.00,1.00,0.00
9, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
9, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
9, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
9, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
9, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
9, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
9, eco17, popualba,0.66,1.00,0.00,1.00,0.00
9, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
9, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
9, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
9, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
9, eco17, salicine,0.11,1.00,0.48,1.00,0.11
9, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
9, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
9, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
9, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
9, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
9, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
9, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
9, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
10, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
10, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
10, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
10, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
10, eco17, betupend,0.70,1.00,0.00,1.00,0.00
10, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
10, eco17, castsati,0.95,1.00,0.00,1.00,0.00
10, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
10, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
10, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
10, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
10, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
10, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
10, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
10, eco17, larideci,0.37,1.00,0.00,1.00,0.00
10, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
10, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
10, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
10, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
10, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
10, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
10, eco17, popualba,0.66,1.00,0.00,1.00,0.00
10, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
10, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
10, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
10, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
10, eco17, salicine,0.11,1.00,0.48,1.00,0.11
10, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
10, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
10, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
10, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
10, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
10, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
10, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
10, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
11, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
11, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
11, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
11, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
11, eco17, betupend,0.70,1.00,0.00,1.00,0.00
11, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
11, eco17, castsati,0.95,1.00,0.00,1.00,0.00
11, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
11, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
11, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
11, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
11, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
11, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
11, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
11, eco17, larideci,0.37,1.00,0.00,1.00,0.00
11, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
11, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
11, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
11, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
11, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
11, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
11, eco17, popualba,0.66,1.00,0.00,1.00,0.00
11, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
11, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
11, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
11, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
11, eco17, salicine,0.11,1.00,0.48,1.00,0.11
11, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
11, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
11, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
11, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
11, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
11, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
11, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
11, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
12, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
12, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
12, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
12, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
12, eco17, betupend,0.70,1.00,0.00,1.00,0.00
12, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
12, eco17, castsati,0.95,1.00,0.00,1.00,0.00
12, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
12, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
12, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
12, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
12, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
12, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
12, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
12, eco17, larideci,0.37,1.00,0.00,1.00,0.00
12, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
12, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
12, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
12, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
12, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
12, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
12, eco17, popualba,0.66,1.00,0.00,1.00,0.00
12, eco17, prunspin,0.95,1.00,0.32,1.00,0.32
12, eco17, pseumenz,0.64,1.00,0.00,1.00,0.00
12, eco17, querrobu,0.99,1.00,0.00,1.00,0.00
12, eco17, querrubr,0.99,1.00,0.00,1.00,0.00
12, eco17, salicine,0.11,1.00,0.48,1.00,0.11
12, eco17, sequsemp,0.26,1.00,0.48,1.00,0.26
12, eco17, sorbaria,1.00,1.00,0.32,1.00,0.32
12, eco17, sorbaucu,1.00,1.00,0.32,1.00,0.32
12, eco17, sorbtorm,0.95,1.00,0.32,1.00,0.32
12, eco17, taxubacc,0.99,1.00,0.32,1.00,0.32
12, eco17, tiliplat,0.96,1.00,0.00,1.00,0.00
12, eco17, tsughete,1.00,1.00,0.00,1.00,0.00
12, eco17, vibuopul,0.80,1.00,0.00,1.00,0.00
13, eco17, abiegran,0.52,1.00,0.00,1.00,0.00
13, eco17, acercamp,1.00,1.00,0.00,1.00,0.00
13, eco17, acerpseu,1.00,1.00,0.00,1.00,0.00
13, eco17, alnuglut,0.99,1.00,0.20,1.00,0.20
13, eco17, betupend,0.70,1.00,0.00,1.00,0.00
13, eco17, carpbetu,0.95,1.00,0.32,1.00,0.32
13, eco17, castsati,0.95,1.00,0.00,1.00,0.00
13, eco17, chamlaws,1.00,1.00,0.00,1.00,0.00
13, eco17, coryavel,0.99,1.00,0.00,1.00,0.00
13, eco17, cratmono,0.95,1.00,0.00,1.00,0.00
13, eco17, fagusylv,0.99,1.00,0.00,1.00,0.00
13, eco17, franalnu,0.95,1.00,0.20,1.00,0.20
13, eco17, fraxexce,0.99,1.00,0.00,1.00,0.00
13, eco17, ilexaqui,0.99,1.00,0.00,1.00,0.00
13, eco17, larideci,0.37,1.00,0.00,1.00,0.00
13, eco17, malusylv,0.95,1.00,0.00,1.00,0.00
13, eco17, piceabie,0.00,1.00,0.00,1.00,0.00
13, eco17, picesitc,0.00,1.00,0.00,1.00,0.00
13, eco17, pinunigr,0.00,1.00,0.55,1.00,0.00
13, eco17, pinupond,0.00,1.00,0.55,1.00,0.00
13, eco17, pinusylv,0.29,1.00,0.59,1.00,0.29
13, eco17, popualba,0.66,1.00,0.00,1.00,0.00
